# source_api_id	status	crystal_refs	notes
src/pre_tokenizers/unicode_scripts/scripts.rs::enum::Script	missing	-	baseline
src/pre_tokenizers/unicode_scripts/scripts.rs::func::get_script	missing	-	baseline
src/pre_tokenizers/whitespace.rs::struct::Whitespace	missing	-	baseline
src/pre_tokenizers/whitespace.rs::struct::WhitespaceSplit	missing	-	baseline
src/processors/bert.rs::enum::BertProcessorError	missing	-	baseline
src/processors/bert.rs::func::get_cls_copy	missing	-	baseline
src/processors/bert.rs::func::get_sep_copy	missing	-	baseline
src/processors/bert.rs::func::new	missing	-	baseline
src/processors/bert.rs::method::BertProcessing.new	missing	-	baseline
src/processors/bert.rs::struct::BertProcessing	missing	-	baseline
src/processors/mod.rs::enum::PostProcessorWrapper	missing	-	baseline
src/processors/roberta.rs::func::add_prefix_space	missing	-	baseline
src/processors/roberta.rs::func::get_cls_copy	missing	-	baseline
src/processors/roberta.rs::func::get_sep_copy	missing	-	baseline
src/processors/roberta.rs::func::new	missing	-	baseline
src/processors/roberta.rs::func::trim_offsets	missing	-	baseline
src/processors/roberta.rs::method::RobertaProcessing.new	missing	-	baseline
src/processors/roberta.rs::struct::RobertaProcessing	missing	-	baseline
src/processors/sequence.rs::func::get	missing	-	baseline
src/processors/sequence.rs::func::get_mut	missing	-	baseline
src/processors/sequence.rs::func::new	missing	-	baseline
src/processors/sequence.rs::func::set_mut	missing	-	baseline
src/processors/sequence.rs::method::Sequence.new	missing	-	baseline
src/processors/sequence.rs::struct::Sequence	missing	-	baseline
src/processors/template.rs::enum::Piece	missing	-	baseline
src/processors/template.rs::enum::Sequence	missing	-	baseline
src/processors/template.rs::func::builder	missing	-	baseline
src/processors/template.rs::func::get_added_pair	missing	-	baseline
src/processors/template.rs::func::get_added_single	missing	-	baseline
src/processors/template.rs::func::get_pair	missing	-	baseline
src/processors/template.rs::func::get_single	missing	-	baseline
src/processors/template.rs::func::get_special_tokens	missing	-	baseline
src/processors/template.rs::func::new	missing	-	baseline
src/processors/template.rs::func::set_added_pair	missing	-	baseline
src/processors/template.rs::func::set_added_single	missing	-	baseline
src/processors/template.rs::func::set_pair	missing	-	baseline
src/processors/template.rs::func::set_single	missing	-	baseline
src/processors/template.rs::func::set_special_tokens	missing	-	baseline
src/processors/template.rs::method::SpecialToken.new	missing	-	baseline
src/processors/template.rs::method::TemplateProcessing.builder	missing	-	baseline
src/processors/template.rs::method::TemplateProcessing.get_single	missing	-	baseline
src/processors/template.rs::struct::SpecialToken	missing	-	baseline
src/processors/template.rs::struct::Template	missing	-	baseline
src/processors/template.rs::struct::TemplateProcessing	missing	-	baseline
src/processors/template.rs::struct::Tokens	missing	-	baseline
src/tokenizer/added_vocabulary.rs::func::get_added_tokens_decoder	missing	-	baseline
src/tokenizer/added_vocabulary.rs::func::get_encode_special_tokens	missing	-	baseline
src/tokenizer/added_vocabulary.rs::func::get_vocab	missing	-	baseline
src/tokenizer/added_vocabulary.rs::func::id_to_token	missing	-	baseline
src/tokenizer/added_vocabulary.rs::func::is_empty	missing	-	baseline
src/tokenizer/added_vocabulary.rs::func::is_special_token	missing	-	baseline
src/tokenizer/added_vocabulary.rs::func::len	missing	-	baseline
src/tokenizer/added_vocabulary.rs::func::lstrip	missing	-	baseline
src/tokenizer/added_vocabulary.rs::func::new	missing	-	baseline
src/tokenizer/added_vocabulary.rs::func::normalized	missing	-	baseline
src/tokenizer/added_vocabulary.rs::func::rstrip	missing	-	baseline
src/tokenizer/added_vocabulary.rs::func::set_encode_special_tokens	missing	-	baseline
src/tokenizer/added_vocabulary.rs::func::simple_id_to_token	missing	-	baseline
src/tokenizer/added_vocabulary.rs::func::single_word	missing	-	baseline
src/tokenizer/added_vocabulary.rs::func::special	missing	-	baseline
src/tokenizer/added_vocabulary.rs::func::token_to_id	missing	-	baseline
src/tokenizer/added_vocabulary.rs::method::AddedVocabulary.new	missing	-	baseline
src/tokenizer/added_vocabulary.rs::struct::AddedToken	missing	-	baseline
src/tokenizer/added_vocabulary.rs::struct::AddedVocabulary	missing	-	baseline
src/tokenizer/encoding.rs::func::char_to_token	missing	-	baseline
src/tokenizer/encoding.rs::func::char_to_word	missing	-	baseline
src/tokenizer/encoding.rs::func::from_tokens	missing	-	baseline
src/tokenizer/encoding.rs::func::get_attention_mask	missing	-	baseline
src/tokenizer/encoding.rs::func::get_ids	missing	-	baseline
src/tokenizer/encoding.rs::func::get_offsets	missing	-	baseline
src/tokenizer/encoding.rs::func::get_offsets_mut	missing	-	baseline
src/tokenizer/encoding.rs::func::get_overflowing	missing	-	baseline
src/tokenizer/encoding.rs::func::get_overflowing_mut	missing	-	baseline
src/tokenizer/encoding.rs::func::get_sequence_ids	missing	-	baseline
src/tokenizer/encoding.rs::func::get_special_tokens_mask	missing	-	baseline
src/tokenizer/encoding.rs::func::get_tokens	missing	-	baseline
src/tokenizer/encoding.rs::func::get_type_ids	missing	-	baseline
src/tokenizer/encoding.rs::func::get_word_ids	missing	-	baseline
src/tokenizer/encoding.rs::func::get_word_ids_mut	missing	-	baseline
src/tokenizer/encoding.rs::func::is_empty	missing	-	baseline
src/tokenizer/encoding.rs::func::len	missing	-	baseline
src/tokenizer/encoding.rs::func::merge_with	missing	-	baseline
src/tokenizer/encoding.rs::func::n_sequences	missing	-	baseline
src/tokenizer/encoding.rs::func::new	missing	-	baseline
src/tokenizer/encoding.rs::func::pad	missing	-	baseline
src/tokenizer/encoding.rs::func::set_overflowing	missing	-	baseline
src/tokenizer/encoding.rs::func::set_sequence_id	missing	-	baseline
src/tokenizer/encoding.rs::func::set_type_ids	missing	-	baseline
src/tokenizer/encoding.rs::func::take_overflowing	missing	-	baseline
src/tokenizer/encoding.rs::func::token_to_chars	missing	-	baseline
src/tokenizer/encoding.rs::func::token_to_sequence	missing	-	baseline
src/tokenizer/encoding.rs::func::token_to_word	missing	-	baseline
src/tokenizer/encoding.rs::func::truncate	missing	-	baseline
src/tokenizer/encoding.rs::func::with_capacity	missing	-	baseline
src/tokenizer/encoding.rs::func::word_to_chars	missing	-	baseline
src/tokenizer/encoding.rs::func::word_to_tokens	missing	-	baseline
src/tokenizer/encoding.rs::method::Encoding.new	missing	-	baseline
